location,dbn,buildingName,buildingCode,address,waterTesting,elevatedResults,healthDptProtocolImplemented,dateLastTested,elevatedSamples,totalSamples,note
P.S. X015 Institute for Environmental Learning,X015,P.S. 15 - BRONX,X015,2195 ANDREWS AVENUE BRONX 10453,Yes,"Yes, in 2003",Yes,2004,0,74,
P.S. 291,X291,P.S. 15 - BRONX,X015,2195 ANDREWS AVENUE BRONX 10453,Yes,"Yes, in 2003",Yes,2004,0,74,
P.S. 016 Wakefield,X016,P.S. 16 - BRONX,X016,4550 CARPENTER AVENUE BRONX 10470,Yes,No,Yes,,,,
P.S. 018 John Peter Zenger,X018,P.S. 18 - BRONX,X018,502 MORRIS AVENUE BRONX 10451,Yes,No,No,,,,
P.S. 019 Judith K. Weiss,X019,P.S. 19 - BRONX,X019,4318 KATONAH AVENUE BRONX 10470,Yes,No,Yes,,,,
"P.S./M.S. 20 P.O.George J. Werdann, III",X020,P.S. 20 - BRONX,X020,3050 WEBSTER AVENUE BRONX 10467,Yes,"Yes, in 2003",Yes,2005,0,63,
P.S. 168,X168,P.S. 20 - BRONX,X020,3050 WEBSTER AVENUE BRONX 10467,Yes,"Yes, in 2003",Yes,2005,0,63,
P.S. 021 Philip H. Sheridan,X021,P.S. 21 - BRONX,X021,715 EAST 225 STREET BRONX 10466,Yes,No,Yes,,,,
J.H.S. 022 Jordan L. Mott,X022,I.S. 22 - BRONX,X022,270 EAST 167 STREET BRONX 10456,Yes,No,No,,,,
Bronx Writing Academy,X323,I.S. 22 - BRONX,X022,270 EAST 167 STREET BRONX 10456,Yes,No,No,,,,
Success Academy Charter School - Bronx 2,X494,I.S. 22 - BRONX,X022,270 EAST 167 STREET BRONX 10456,Yes,No,No,,,,
P.S. 023 The New Children's School,X023,P.S. 23 - BRONX,X023,2151 WASHINGTON AVENUE BRONX 10457,Yes,No,No,,,,
P.S. 024 Spuyten Duyvil,X024,P.S. 24 - BRONX,X024,660 WEST 236 STREET BRONX 10463,Yes,"Yes, in 2003",Yes,2004,0,38,
P.S. 025 Bilingual School,X025,P.S. 25 - BRONX,X025,811 EAST 149 STREET BRONX 10455,Yes,No,No,,,,
P.S. 396,X396,P.S. 396 - BRONX,X026,1930 ANDREWS AVENUE BRONX 10453,Yes,No,No,,,,
M.S. 390,X390,P.S. 396 - BRONX,X026,1930 ANDREWS AVENUE BRONX 10453,Yes,No,No,,,,
P.S. X010,X010,P.S. 396 - BRONX,X026,1930 ANDREWS AVENUE BRONX 10453,Yes,No,No,,,,
P.S. 277,X277,P.S. 277 - BRONX,X027,519 ST ANNS AVENUE BRONX 10455,Yes,No,No,,,,
P469X - The Bronx School for Continuous Learners,X469,P.S. 277 - BRONX,X027,519 ST ANNS AVENUE BRONX 10455,Yes,No,No,,,,
P.S. 028 Mount Hope,X028,P.S. 28 - BRONX,X028,1861 ANTHONY AVENUE BRONX 10457,Yes,No,No,,,,
P.S./M.S. 029 Melrose School,X029,P.S. 29 - BRONX,X029,758 COURTLANDT AVENUE BRONX 10451,Yes,Yes,Yes,2005,1,62,
P.S. 030 Wilton,X030,P.S. 30 - BRONX,X030,510 EAST 141 STREET BRONX 10454,Yes,"Yes, in 2003",Yes,2005,0,39,
American Dream Charter School,X471,P.S. 30 - BRONX,X030,510 EAST 141 STREET BRONX 10454,Yes,"Yes, in 2003",Yes,2005,0,39,
P.S. 032 Belmont,X032,P.S. 32 - BRONX,X032,690 EAST 183 STREET BRONX 10458,Yes,"Yes, in 2003",Yes,2005,0,10,
P.S. 033 Timothy Dwight,X033,P.S. 33 - BRONX,X033,2424 JEROME AVENUE BRONX 10468,Yes,No,No,,,,
P.S. X188,X188,P.S. 34 - BRONX,X034,770 GROTE STREET BRONX 10460,Yes,No,Yes,,,,
J. M. Rapport School Career Development,X754,P.S. 34 - BRONX,X034,770 GROTE STREET BRONX 10460,Yes,No,Yes,,,,
P.S. 035 Franz Siegel,X035,P.S. 35 - BRONX,X035,261 EAST 163 STREET BRONX 10451,Yes,No,No,,,,
P.S. 036 Unionport,X036,P.S. 36 - BRONX,X036,1070 CASTLE HILL AVENUE BRONX 10472,Yes,No,No,,,,
P.S. X037 - Multiple Intelligence School,X037,P.S. 37 - BRONX,X037,360 WEST 230 STREET BRONX 10463,Yes,"Yes, in 2003",Yes,2004,0,30,
Banana Kelly High School,X530,NEW SCH FOR ARTS AND SCIENCE - X,X039,965 LONGWOOD AVENUE BRONX 10459,Yes,Awaiting final results,Yes,,,,
Holcombe L. Rucker School of Community Research,X332,NEW SCH FOR ARTS AND SCIENCE - X,X039,965 LONGWOOD AVENUE BRONX 10459,Yes,Awaiting final results,Yes,,,,
The Vida Bogart School for All Children,X352,P.S. 220 - BRONX,X040,468 EAST 140 STREET BRONX 10454,Yes,"Yes, in 2002",Yes,2005,0,45,
Young Leaders Elementary School,X369,P.S. 220 - BRONX,X040,468 EAST 140 STREET BRONX 10454,Yes,"Yes, in 2002",Yes,2005,0,45,
P.S. 179,X179,P.S. 220 - BRONX,X040,468 EAST 140 STREET BRONX 10454,Yes,"Yes, in 2002",Yes,2005,0,45,
P.S. 041 Gun Hill Road,X041,P.S. 41 - BRONX,X041,3352 OLINVILLE AVENUE BRONX 10467,Yes,No,No,,,,
P.S. 042 Claremont,X042,P.S. 42 - BRONX,X042,1537 WASHINGTON AVENUE BRONX 10457,Yes,"Yes, in 2004",Yes,2005,0,15,
P469X - The Bronx School for Continuous Learners,X469,P.S. 42 - BRONX,X042,1537 WASHINGTON AVENUE BRONX 10457,Yes,"Yes, in 2004",Yes,2005,0,15,
P.S. X017,X017,P.S. 43 - BRONX,X043,165 BROWN PLACE BRONX 10454,Yes,"Yes, in 2003",Yes,2005,0,24,
P.S. 043 Jonas Bronck,X043,P.S. 43 - BRONX,X043,165 BROWN PLACE BRONX 10454,Yes,"Yes, in 2003",Yes,2005,0,24,
P.S. 044 David C. Farragut,X044,P.S. 44 - BRONX,X044,1825 PROSPECT AVENUE BRONX 10457,Yes,No,No,,,,
Accion Academy,X341,P.S. 44 - BRONX,X044,1825 PROSPECT AVENUE BRONX 10457,Yes,No,No,,,,
Thomas C. Giordano Middle School 45,X045,I.S. 45 - BRONX,X045,2502 LORILLARD PLACE BRONX 10458,Yes,"Yes, in 2003",Yes,2004,0,19,
P.S. 046 Edgar Allan Poe,X046,I.S. 45 - BRONX,X045,2502 LORILLARD PLACE BRONX 10458,Yes,"Yes, in 2003",Yes,2004,0,19,
P.S. 046 Edgar Allan Poe,X046,P.S. 46 - BRONX,X046,279 EAST 196 STREET BRONX 10458,Yes,No,No,,,,
P.S. 047 John Randolph,X047,P.S. 47 - BRONX,X047,1794 EAST 172 STREET BRONX 10472,Yes,No,Yes,,,,
P.S. 048 Joseph R. Drake,X048,P.S. 48 - BRONX,X048,1290 SPOFFORD AVENUE BRONX 10474,Yes,No,No,,,,
P.S. 049 Willis Avenue,X049,P.S. 49 - BRONX,X049,383 EAST 139 STREET BRONX 10454,Yes,No,Yes,,,,
P.S. 723,X723,P.S. 49 - BRONX,X049,383 EAST 139 STREET BRONX 10454,Yes,No,Yes,,,,
Fairmont Neighborhood School,X314,P.S. 50 - BRONX,X050,1550 VYSE AVENUE BRONX 10460,Yes,No,Yes,,,,
P.S. 050 Clara Barton,X050,P.S. 50 - BRONX,X050,1550 VYSE AVENUE BRONX 10460,Yes,No,Yes,,,,
Samara Community School,X458,P.S. 50 - BRONX,X050,1550 VYSE AVENUE BRONX 10460,Yes,No,Yes,,,,
M.S. 302 Luisa Dessus Cruz,X302,I.S. 302 - BRONX,X052,681 KELLY STREET BRONX 10455,Yes,No,No,,,,
Girls Preparatory Charter School of the Bronx,X487,I.S. 302 - BRONX,X052,681 KELLY STREET BRONX 10455,Yes,No,No,,,,
P.S. 053 Basheer Quisim,X053,P.S. 53 - BRONX,X053,360 EAST 168 STREET BRONX 10456,Yes,No,Yes,,,,
P.S./I.S. 54,X054,P.S. 54 - BRONX,X054,2703 WEBSTER AVENUE BRONX 10458,Yes,"Yes, in 2002",Yes,2005,0,4,
P.S. 055 Benjamin Franklin,X055,P.S. 55 - BRONX,X055,450 SAINT PAUL'S PLACE BRONX 10456,Yes,"Yes, in 2004",Yes,2005,0,14,
Success Academy Charter School - Bronx 2,X494,P.S. 55 - BRONX,X055,450 SAINT PAUL'S PLACE BRONX 10456,Yes,"Yes, in 2004",Yes,2005,0,14,
P.S. 057 Crescent,X057,P.S. 57 - BRONX,X057,2111 CROTONA AVENUE BRONX 10457,Yes,No,No,,,,
Frederick Douglass Academy V. Middle School,X273,P.S. 57 - BRONX,X057,2111 CROTONA AVENUE BRONX 10457,Yes,No,No,,,,
P.S. 058,X058,P.S. 58 - BRONX,X058,459 EAST 176 STREET BRONX 10457,Yes,No,No,,,,
P.S. 059 The Community School of Technology,X059,P.S. 59 - BRONX,X059,2185 BATHGATE AVENUE BRONX 10457,Yes,No,No,,,,
The Academy of the Arts,X335,P.S. 333 - BRONX,X060,888 REV J A POLITE AVE BRONX 10459,Yes,No,No,,,,
P.S. 333 - The Museum School,X333,P.S. 333 - BRONX,X060,888 REV J A POLITE AVE BRONX 10459,Yes,No,No,,,,
E.S.M.T- I.S. 190,X190,P.S. 61 - BRONX,X061,1550 CROTONA PARK EAST BRONX 10460,Yes,No,No,,,,
P.S. 061 Francisco Oller,X061,P.S. 61 - BRONX,X061,1550 CROTONA PARK EAST BRONX 10460,Yes,No,No,,,,
C.S. 61 Early Childhood,XARW,P.S. 61 - BRONX,X061,1550 CROTONA PARK EAST BRONX 10460,Yes,No,No,,,,
P.S. 062 Inocensio Casanova,X062,P.S. 62 - BRONX,X062,660 FOX STREET BRONX 10455,Yes,No,No,,,,
P.S. 063 Author's Academy,X063,P.S. 63 - BRONX,X063,1260 FRANKLIN AVENUE BRONX 10456,Yes,No,No,,,,
Mott Hall Charter School,X177,P.S. 63 - BRONX,X063,1260 FRANKLIN AVENUE BRONX 10456,Yes,No,No,,,,
The Walton Avenue School,X294,P.S. 64 - BRONX,X064,1425 WALTON AVENUE BRONX 10452,Yes,No,No,,,,
Lucero Elementary School,X311,P.S. 64 - BRONX,X064,1425 WALTON AVENUE BRONX 10452,Yes,No,No,,,,
P.S. 064 Pura Belpre,X064,P.S. 64 - BRONX,X064,1425 WALTON AVENUE BRONX 10452,Yes,No,No,,,,
P.S. 065 Mother Hale Academy,X065,P.S. 65 - BRONX,X065,677 EAST 141 STREET BRONX 10454,Yes,"Yes, in 2003",Yes,2005,0,22,
Academic Leadership Charter School,X491,P.S. 65 - BRONX,X065,677 EAST 141 STREET BRONX 10454,Yes,"Yes, in 2003",Yes,2005,0,22,
P.S. 066 School of Higher Expectations,X066,P.S. 66 - BRONX,X066,1001 JENNINGS STREET BRONX 10460,Yes,No,Yes,,,,
Fannie Lou Hamer Middle School,X286,P.S. 66 - BRONX,X066,1001 JENNINGS STREET BRONX 10460,Yes,No,Yes,,,,
P.S. 067 Mohegan School,X067,P.S. 67 - BRONX,X067,2024 MOHEGAN AVENUE BRONX 10460,Yes,No,Yes,,,,
Urban Assembly School for Wildlife Conservation,X372,P.S. 67 - BRONX,X067,2024 MOHEGAN AVENUE BRONX 10460,Yes,No,Yes,,,,
P.S. 068 Bronx,X068,P.S. 68 - BRONX,X068,4011 MONTICELLO AVENUE BRONX 10466,Yes,No,Yes,,,,
P.S. 069 Journey Prep School,X069,P.S. 69 - BRONX,X069,560 THIERIOT AVENUE BRONX 10473,Yes,No,Yes,,,,
P.S. 070 Max Schoenfeld,X070,P.S. 70 - BRONX,X070,1691 WEEKS AVENUE BRONX 10457,Yes,No,No,,,,
P.S. 071 Rose E. Scala,X071,P.S. 71 - BRONX,X071,3040 ROBERTS AVENUE BRONX 10461,Yes,No,No,,,,
P.S. 072 Dr. William Dorney,X072,P.S. 72 - BRONX,X072,2951 DEWEY AVENUE BRONX 10465,Yes,No,No,,,,
P.S. 073 Bronx,X073,P.S. 73 - BRONX,X073,1020 ANDERSON AVENUE BRONX 10452,Yes,No,No,,,,
The Vida Bogart School for All Children,X352,I.S. 201 - BRONX,X074,730 BRYANT AVENUE BRONX 10474,Yes,No,No,,,,
Hyde Leadership Charter School,X345,I.S. 201 - BRONX,X074,730 BRYANT AVENUE BRONX 10474,Yes,No,No,,,,
The Hunts Point School,X424,I.S. 201 - BRONX,X074,730 BRYANT AVENUE BRONX 10474,Yes,No,No,,,,
The Vida Bogart School for All Children,X352,P.S. 75 - BRONX,X075,984 FAILE STREET BRONX 10459,Yes,No,No,,,,
P.S. 75 School of Research and Discovery,X075,P.S. 75 - BRONX,X075,984 FAILE STREET BRONX 10459,Yes,No,No,,,,
P.S. 076 The Bennington School,X076,P.S. 76 - BRONX,X076,900 ADEE AVENUE BRONX 10469,Yes,No,Yes,,,,
P.S. 196,X196,P.S. 195 - BRONX,X077,1250 WARD AVENUE BRONX 10472,Yes,No,Yes,,,,
P.S. 195,X195,P.S. 195 - BRONX,X077,1250 WARD AVENUE BRONX 10472,Yes,No,Yes,,,,
P.S. 078 Anne Hutchinson,X078,P.S. 78 - BRONX,X078,1400 NEEDHAM AVENUE BRONX 10469,Yes,No,Yes,,,,
"Elementary School for Math, Science, and Technology",X382,P.S. 79 - BRONX,X079,125 EAST 181 STREET BRONX 10453,Yes,No,No,,,,
School for Environmental Citizenship,X386,P.S. 79 - BRONX,X079,125 EAST 181 STREET BRONX 10453,Yes,No,No,,,,
Creston Academy,X447,P.S. 79 - BRONX,X079,125 EAST 181 STREET BRONX 10453,Yes,No,No,,,,
P469X - The Bronx School for Continuous Learners,X469,P.S. 79 - BRONX,X079,125 EAST 181 STREET BRONX 10453,Yes,No,No,,,,
P.S./M.S. 280 Mosholu Parkway,X280,I.S. 80/P.S. 280 - BRONX,X080,3202 STEUBEN AVENUE BRONX 10467,Yes,No,Yes,,,,
J.H.S. 080 The Mosholu Parkway,X080,I.S. 80/P.S. 280 - BRONX,X080,149 EAST MOSHOLU PKWY BRONX 10467,Yes,No,Yes,,,,
P.S. 081 Robert J. Christen,X081,P.S. 81 - BRONX,X081,5550 RIVERDALE AVENUE BRONX 10471,Yes,No,No,,,,
I.S. X303 Leadership & Community Service,X303,I.S. 232 - BRONX,X082,1700 MACOMBS ROAD BRONX 10453,Yes,No,No,,,,
I.S. 232,X232,I.S. 232 - BRONX,X082,1700 MACOMBS ROAD BRONX 10453,Yes,No,No,,,,
Academy for Language and Technology,X365,I.S. 232 - BRONX,X082,1700 MACOMBS ROAD BRONX 10453,Yes,No,No,,,,
P.S. 083 Donald Hertz,X083,P.S. 83 - BRONX,X083,950 RHINELANDER AVENUE BRONX 10462,Yes,No,Yes,,,,
P.S. X811,X811,P.S. 811 (OLD I84) - BRONX,X084,1434 LONGFELLOW AVENUE BRONX 10459,Yes,"Yes, in 2002",Yes,2005,0,21,
P.S. 085 Great Expectations,X085,P.S. 85 - BRONX,X085,2400 MARION AVENUE BRONX 10458,Yes,No,No,,,,
P.S. 086 Kingsbridge Heights,X086,P.S. 86 - BRONX,X086,2756 RESERVOIR AVENUE BRONX 10468,Yes,No,No,,,,
P.S. 087 Bronx,X087,P.S. 87 - BRONX,X087,1935 BUSSING AVENUE BRONX 10466,Yes,Yes,Yes,2005,1,12,
P.S. X088 - S. Silverstein Little Sparrow School,X088,P.S. 88 - BRONX,X088,1340 SHERIDAN AVENUE BRONX 10456,Yes,No,No,,,,
P.S. 089 Bronx,X089,P.S. 89 - BRONX,X089,980 MACE AVENUE BRONX 10469,Yes,No,Yes,,,,
Sheridan Academy for Young Leaders,X457,P.S. 90 - BRONX,X090,1116 SHERIDAN AVENUE BRONX 10456,Yes,No,No,,,,
The Family School,X443,P.S. 90 - BRONX,X090,1116 SHERIDAN AVENUE BRONX 10456,Yes,No,No,,,,
P.S. 091 Bronx,X091,P.S. 91 - BRONX,X091,2200 AQUEDUCT AVENUE BRONX 10453,Yes,No,Yes,,,,
P.S. 092 Bronx,X092,P.S. 92 - BRONX,X092,700 EAST 179 STREET BRONX 10457,Yes,No,Yes,,,,
The Vida Bogart School for All Children,X352,P.S. 92 - BRONX,X092,700 EAST 179 STREET BRONX 10457,Yes,No,Yes,,,,
Icahn Charter School 7,X362,P.S. 93 - BRONX,X093,1535 STORY AVENUE BRONX 10473,Yes,"Yes, in 2003",Yes,2005,0,16,
P.S. 093 Albert G. Oliver,X093,P.S. 93 - BRONX,X093,1535 STORY AVENUE BRONX 10473,Yes,"Yes, in 2003",Yes,2005,0,16,
P.S. 094 Kings College School,X094,P.S. 94 - BRONX,X094,3530 KINGS COLLEGE PLACE BRONX 10467,Yes,No,Yes,,,,
P.S. 095 Sheila Mencher,X095,P.S. 95 - BRONX,X095,3961 HILLMAN AVENUE BRONX 10463,Yes,No,No,,,,
Ampark Neighborhood,X344,P.S. 95 - BRONX,X095,3961 HILLMAN AVENUE BRONX 10463,Yes,No,No,,,,
P.S. 096 Richard Rodgers,X096,P.S. 96 - BRONX,X096,2385 OLINVILLE AVENUE BRONX 10467,Yes,No,Yes,,,,
P.S. 097 Bronx,X097,P.S. 97 - BRONX,X097,1375 MACE AVENUE BRONX 10469,Yes,No,Yes,,,,
J.H.S. 098 Herman Ridder,X098,I.S. 98 - BRONX,X098,1619 BOSTON ROAD BRONX 10460,Yes,No,Yes,,,,
Explorations Academy,X251,I.S. 98 - BRONX,X098,1619 BOSTON ROAD BRONX 10460,Yes,No,Yes,,,,
Bronx Envision Academy,X511,I.S. 98 - BRONX,X098,1619 BOSTON ROAD BRONX 10460,Yes,No,Yes,,,,
P.S. 100 Isaac Clason,X100,P.S. 100 - BRONX,X100,800 TAYLOR AVENUE BRONX 10473,Yes,No,No,,,,
M.S. X101 Edward R. Byrne,X101,I.S. 101 - BRONX,X101,2750 LAFAYETTE AVENUE BRONX 10465,Yes,"Yes, in 2002",Yes,2005,0,19,
P.S. X010,X010,I.S. 101 - BRONX,X101,2750 LAFAYETTE AVENUE BRONX 10465,Yes,"Yes, in 2002",Yes,2005,0,19,
J. M. Rapport School Career Development,X754,I.S. 101 - BRONX,X101,2750 LAFAYETTE AVENUE BRONX 10465,Yes,"Yes, in 2002",Yes,2005,0,19,
P.S. 304 Early Childhood School,X304,I.S. 101 - BRONX,X101,2750 LAFAYETTE AVENUE BRONX 10465,Yes,"Yes, in 2002",Yes,2005,0,19,
Bronx Little School,X691,P.S. 102 - BRONX,X102,1827 ARCHER STREET BRONX 10460,Yes,No,No,,,,
P.S. 536,X536,P.S. 102 - BRONX,X102,1827 ARCHER STREET BRONX 10460,Yes,No,No,,,,
Archer Elementary School,X531,P.S. 102 - BRONX,X102,1827 ARCHER STREET BRONX 10460,Yes,No,No,,,,
P.S. 103 Hector Fontanez,X103,P.S. 103 - BRONX,X103,4125 CARPENTER AVENUE BRONX 10466,Yes,No,Yes,,,,
P.S. 199X - The Shakespeare School,X199,P.S. 199 - BRONX,X104,1449 SHAKESPEARE AVENUE BRONX 10452,Yes,Yes,Yes,2005,1,14,
P.S. 105 Sen Abraham Bernstein,X105,P.S. 105 - BRONX,X105,725 BRADY AVENUE BRONX 10462,Yes,No,Yes,,,,
P.S. 106 Parkchester,X106,P.S. 106 - BRONX,X106,1514 OLMSTEAD AVENUE BRONX 10462,Yes,No,Yes,,,,
P.S. 107,X107,P.S. 107 - BRONX,X107,1695 SEWARD AVENUE BRONX 10473,Yes,"Yes, in 2002",Yes,2005,0,13,
Boys Preparatory Charter School of New York,X465,P.S. 107 - BRONX,X107,1695 SEWARD AVENUE BRONX 10473,Yes,"Yes, in 2002",Yes,2005,0,13,
P.S. 108 Philip J. Abinanti,X108,P.S. 108 - BRONX,X108,1166 NEILL AVENUE BRONX 10461,Yes,"Yes, in 2002",Yes,2005,0,19,
P.S. 109 Sedgwick,X109,P.S. 109 - BRONX,X109,1771 POPHAM AVENUE BRONX 10453,Yes,"Yes, in 2002",Yes,2005,0,29,
P.S. 110 Theodore Schoenfeld,X110,P.S. 110 - BRONX,X110,580 CROTONA PARK SOUTH BRONX 10456,Yes,"Yes, in 2002",Yes,2005,0,53,
Mott Hall III,X128,P.S. 110 - BRONX,X110,580 CROTONA PARK SOUTH BRONX 10456,Yes,"Yes, in 2002",Yes,2005,0,53,
P.S. X176,X176,P.S. 111 - BRONX,X111,3740 BAYCHESTER AVENUE BRONX 10466,Yes,"Yes, in 2002",Yes,2005,0,39,
P.S. 111 Seton Falls,X111,P.S. 111 - BRONX,X111,3740 BAYCHESTER AVENUE BRONX 10466,Yes,"Yes, in 2002",Yes,2005,0,39,
Bronx Charter School for Better Learning,X718,P.S. 111 - BRONX,X111,3740 BAYCHESTER AVENUE BRONX 10466,Yes,"Yes, in 2002",Yes,2005,0,39,
P.S. 112 Bronxwood,X112,P.S. 112 - BRONX,X112,1925 SCHIEFFELIN AVENUE BRONX 10466,Yes,Yes,Yes,2005,1,31,
The Forward School,X287,I.S. 113 - BRONX,X113,3710 BARNES AVENUE BRONX 10467,Yes,"Yes, in 2002",Yes,2005,0,20,
The Young Scholars Academy of The Bronx,X289,I.S. 113 - BRONX,X113,3710 BARNES AVENUE BRONX 10467,Yes,"Yes, in 2002",Yes,2005,0,20,
School of Diplomacy,X370,I.S. 113 - BRONX,X113,3710 BARNES AVENUE BRONX 10467,Yes,"Yes, in 2002",Yes,2005,0,20,
Globe School for Environmental Research,X272,I.S. 113 - BRONX,X113,3710 BARNES AVENUE BRONX 10467,Yes,"Yes, in 2002",Yes,2005,0,20,
P.S. X114 - Luis Llorens Torres Schools,X114,P.S. 114 - BRONX,X114,1155 CROMWELL AVENUE BRONX 10452,Yes,"Yes, in 2002",Yes,2005,0,10,
East Fordham Academy for the Arts,X459,I.S. 399 (OLD X HS/X115) - BRONX,X115,120 EAST 184 STREET BRONX 10468,Yes,No,No,,,,
Academy For Personal Leadership And Excellence ,X363,I.S. 399 (OLD X HS/X115) - BRONX,X115,120 EAST 184 STREET BRONX 10468,Yes,No,No,,,,
South Bronx Classical Charter School,X346,I.S. 216 - BRONX,X116,977 FOX STREET BRONX 10459,Yes,No,No,,,,
Entrada Academy,X384,I.S. 216 - BRONX,X116,977 FOX STREET BRONX 10459,Yes,No,No,,,,
School of Performing Arts,X217,I.S. 216 - BRONX,X116,977 FOX STREET BRONX 10459,Yes,No,No,,,,
I.S. 117 Joseph H. Wade,X117,I.S. 117 - BRONX,X117,1865 MORRIS AVENUE BRONX 10453,Yes,No,No,,,,
Young Women's Leadership School of the Bronx,X568,I.S. 117 - BRONX,X117,1865 MORRIS AVENUE BRONX 10453,Yes,No,No,,,,
J.H.S. 118 William W. Niles,X118,I.S. 118 - BRONX,X118,577 EAST 179 STREET BRONX 10457,Yes,Yes,Yes,2004,1,41,
P.S. 119,X119,P.S. 119 - BRONX,X119,1075 PUGSLEY AVENUE BRONX 10472,Yes,No,Yes,,,,
Girls Preparatory Charter School of the Bronx,X487,I.S. 301 - BRONX,X120,890 CAULDWELL AVENUE BRONX 10456,Yes,"Yes, in 2002",Yes,2005,0,20,
P.S. X188,X188,I.S. 301 - BRONX,X120,890 CAULDWELL AVENUE BRONX 10456,Yes,"Yes, in 2002",Yes,2005,0,20,
M.S. 301 Paul L. Dunbar,X301,I.S. 301 - BRONX,X120,890 CAULDWELL AVENUE BRONX 10456,Yes,"Yes, in 2002",Yes,2005,0,20,
P.S. 121 Throop,X121,P.S. 121 - BRONX,X121,2750 THROOP AVENUE BRONX 10469,Yes,No,No,,,,
P.S. 310 Marble Hill,X310,P.S. 310 - BRONX,X122,260 W KINGSBRIDGE RD BRONX 10463,Yes,No,No,,,,
J.H.S. 123 James M. Kieran,X123,I.S. 123 - BRONX,X123,1025 MORRISON AVENUE BRONX 10472,Yes,"Yes, in 2002",Yes,2005,0,16,
The School for Inquiry and Social Justice,X337,I.S. 123 - BRONX,X123,1025 MORRISON AVENUE BRONX 10472,Yes,"Yes, in 2002",Yes,2005,0,16,
Blueprint Middle School,X562,I.S. 125 - BRONX,X125,1111 PUGSLEY AVENUE BRONX 10472,Yes,"Yes, in 2002",Yes,2005,0,11,
P.S. 119,X119,I.S. 125 - BRONX,X125,1111 PUGSLEY AVENUE BRONX 10472,Yes,"Yes, in 2002",Yes,2005,0,11,
J.H.S. 125 Henry Hudson,X125,I.S. 125 - BRONX,X125,1111 PUGSLEY AVENUE BRONX 10472,Yes,"Yes, in 2002",Yes,2005,0,11,
P.S. 126 Dr Marjorie H Dunbar,X126,P.S. 126 (ECF) - BRONX,X126,175 WEST 166 STREET BRONX 10452,Yes,"Yes, in 2002",Yes,2005,0,48,
P.S. 106 Parkchester,X106,I.S. 127 - BRONX,X127,1560 PURDY STREET BRONX 10462,Yes,No,No,,,,
J.H.S. 127 The Castle Hill,X127,I.S. 127 - BRONX,X127,1560 PURDY STREET BRONX 10462,Yes,No,No,,,,
Linden Tree Elementary School,X567,I.S. 127 - BRONX,X127,1560 PURDY STREET BRONX 10462,Yes,No,No,,,,
Kappa III,X316,I.S. 129 (PAIRED W P234) - BRONX,X129,2055 MAPES AVENUE BRONX 10460,Yes,No,Yes,,,,
M.S. 129 Academy for Independent Learning and Leadership,X129,I.S. 129 (PAIRED W P234) - BRONX,X129,2055 MAPES AVENUE BRONX 10460,Yes,No,Yes,,,,
P.S. 130 Abram Stevens Hewitt,X130,P.S. 130 - BRONX,X130,750 PROSPECT AVENUE BRONX 10455,Yes,"Yes, in 2002",Yes,2005,0,35,
J.H.S. 131 Albert Einstein,X131,I.S. 131 - BRONX,X131,885 BOLTON AVENUE BRONX 10473,Yes,No,Yes,,,,
Soundview Academy for Culture and Scholarship,X448,I.S. 131 - BRONX,X131,885 BOLTON AVENUE BRONX 10473,Yes,No,Yes,,,,
Success Academy Charter School - Bronx 4 - New York 2,X464,I.S. 131 - BRONX,X131,885 BOLTON AVENUE BRONX 10473,Yes,No,Yes,,,,
P.S. 132 Garret A. Morgan,X132,P.S. 132 - BRONX,X132,1245 WASHINGTON AVENUE BRONX 10456,Yes,"Yes, in 2002",Yes,2005,0,46,
P.S. 134 George F. Bristow,X134,P.S. 134 - BRONX,X134,1330 BRISTOW STREET BRONX 10459,Yes,Yes,Yes,2005,2,47,
Pelham Academy of Academics and Community Engagement,X468,I.S. 135 - BRONX,X135,2441 WALLACE AVENUE BRONX 10467,Yes,No,No,,,,
Bronx Park Middle School,X556,I.S. 135 - BRONX,X135,2441 WALLACE AVENUE BRONX 10467,Yes,No,No,,,,
Bronx Green Middle School,X326,I.S. 135 - BRONX,X135,2441 WALLACE AVENUE BRONX 10467,Yes,No,No,,,,
P186X Walter J. Damrosch School,X186,P.S. 186 (OLD J136) - BRONX,X136,750 JENNINGS STREET BRONX 10459,Yes,Yes,Yes,2005,3,33,
Theatre Arts Production Company School,X225,I.S. 391 (UDC) - BRONX,X137,2225 WEBSTER AVENUE BRONX 10457,Yes,Yes,Yes,2005,1,27,
The Angelo Patri Middle School,X391,I.S. 391 (UDC) - BRONX,X137,2225 WEBSTER AVENUE BRONX 10457,Yes,Yes,Yes,2005,1,27,
P.S. 138 Samuel Randall,X138,P.S. 138 - BRONX,X138,2060 LAFAYETTE AVENUE BRONX 10473,Yes,"Yes, in 2002",Yes,2005,0,40,
P.S./I.S. 224,X224,J.H.S. 222 - BRONX,X139,345 BROOK AVENUE BRONX 10454,Yes,No,No,,,,
International Community High School,X334,J.H.S. 222 - BRONX,X139,345 BROOK AVENUE BRONX 10454,Yes,No,No,,,,
Academy of Applied Mathematics and Technology,X343,J.H.S. 222 - BRONX,X139,345 BROOK AVENUE BRONX 10454,Yes,No,No,,,,
P.S. X140 The Eagle School,X140,P.S. 140 - BRONX,X140,916 EAGLE AVENUE BRONX 10456,Yes,"Yes, in 2002",Yes,2005,0,39,
